DAILY_COUNT,date,maxtempC,mintempC,weatherCode,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,DAILY_COUNT_lag_1,DAILY_COUNT_lag_2,DAILY_COUNT_lag_3,DAILY_COUNT_lag_4,DAILY_COUNT_lag_5,DAILY_COUNT_lag_6,DAILY_COUNT_lag_7,DAILY_COUNT_lag_8,DAILY_COUNT_lag_9,DAILY_COUNT_lag_10,month,day,year,holiday_,holiday_中秋节,holiday_元旦,holiday_劳动节,holiday_国庆节,holiday_春节,holiday_清明节,holiday_端午节
6492,2022-08-18,30,25,113,0,0,0,1,0,0,0,7106.0,6903.0,6993.0,6477.0,6408.0,5793.0,6147.0,6660.0,6546.0,6843.0,8,18,2022,1,0,0,0,0,0,0,0
6090,2022-08-19,28,26,299,0,0,0,0,1,0,0,6492.0,7106.0,6903.0,6993.0,6477.0,6408.0,5793.0,6147.0,6660.0,6546.0,8,19,2022,1,0,0,0,0,0,0,0
6502,2022-08-20,27,24,122,0,0,0,0,0,1,0,6090.0,6492.0,7106.0,6903.0,6993.0,6477.0,6408.0,5793.0,6147.0,6660.0,8,20,2022,1,0,0,0,0,0,0,0
6471,2022-08-21,29,23,113,0,0,0,0,0,0,1,6502.0,6090.0,6492.0,7106.0,6903.0,6993.0,6477.0,6408.0,5793.0,6147.0,8,21,2022,1,0,0,0,0,0,0,0
6853,2022-08-22,27,26,356,1,0,0,0,0,0,0,6471.0,6502.0,6090.0,6492.0,7106.0,6903.0,6993.0,6477.0,6408.0,5793.0,8,22,2022,1,0,0,0,0,0,0,0
6863,2022-08-23,29,24,122,0,1,0,0,0,0,0,6853.0,6471.0,6502.0,6090.0,6492.0,7106.0,6903.0,6993.0,6477.0,6408.0,8,23,2022,1,0,0,0,0,0,0,0
7214,2022-08-24,28,23,113,0,0,1,0,0,0,0,6863.0,6853.0,6471.0,6502.0,6090.0,6492.0,7106.0,6903.0,6993.0,6477.0,8,24,2022,1,0,0,0,0,0,0,0
6526,2022-08-25,25,22,305,0,0,0,1,0,0,0,7214.0,6863.0,6853.0,6471.0,6502.0,6090.0,6492.0,7106.0,6903.0,6993.0,8,25,2022,1,0,0,0,0,0,0,0
6351,2022-08-26,27,21,119,0,0,0,0,1,0,0,6526.0,7214.0,6863.0,6853.0,6471.0,6502.0,6090.0,6492.0,7106.0,6903.0,8,26,2022,1,0,0,0,0,0,0,0
6428,2022-08-27,27,22,113,0,0,0,0,0,1,0,6351.0,6526.0,7214.0,6863.0,6853.0,6471.0,6502.0,6090.0,6492.0,7106.0,8,27,2022,1,0,0,0,0,0,0,0
6515,2022-08-28,24,22,119,0,0,0,0,0,0,1,6428.0,6351.0,6526.0,7214.0,6863.0,6853.0,6471.0,6502.0,6090.0,6492.0,8,28,2022,1,0,0,0,0,0,0,0
6613,2022-08-29,23,20,299,1,0,0,0,0,0,0,6515.0,6428.0,6351.0,6526.0,7214.0,6863.0,6853.0,6471.0,6502.0,6090.0,8,29,2022,1,0,0,0,0,0,0,0
6304,2022-08-30,23,20,356,0,1,0,0,0,0,0,6613.0,6515.0,6428.0,6351.0,6526.0,7214.0,6863.0,6853.0,6471.0,6502.0,8,30,2022,1,0,0,0,0,0,0,0
6273,2022-08-31,28,20,176,0,0,1,0,0,0,0,6304.0,6613.0,6515.0,6428.0,6351.0,6526.0,7214.0,6863.0,6853.0,6471.0,8,31,2022,1,0,0,0,0,0,0,0
5217,2022-09-01,28,23,113,0,0,0,1,0,0,0,6273.0,6304.0,6613.0,6515.0,6428.0,6351.0,6526.0,7214.0,6863.0,6853.0,9,1,2022,1,0,0,0,0,0,0,0
5409,2022-09-02,27,23,122,0,0,0,0,1,0,0,5217.0,6273.0,6304.0,6613.0,6515.0,6428.0,6351.0,6526.0,7214.0,6863.0,9,2,2022,1,0,0,0,0,0,0,0
6199,2022-09-03,26,22,176,0,0,0,0,0,1,0,5409.0,5217.0,6273.0,6304.0,6613.0,6515.0,6428.0,6351.0,6526.0,7214.0,9,3,2022,1,0,0,0,0,0,0,0
6175,2022-09-04,26,23,176,0,0,0,0,0,0,1,6199.0,5409.0,5217.0,6273.0,6304.0,6613.0,6515.0,6428.0,6351.0,6526.0,9,4,2022,1,0,0,0,0,0,0,0
5694,2022-09-05,26,22,176,1,0,0,0,0,0,0,6175.0,6199.0,5409.0,5217.0,6273.0,6304.0,6613.0,6515.0,6428.0,6351.0,9,5,2022,1,0,0,0,0,0,0,0
5396,2022-09-06,27,21,176,0,1,0,0,0,0,0,5694.0,6175.0,6199.0,5409.0,5217.0,6273.0,6304.0,6613.0,6515.0,6428.0,9,6,2022,1,0,0,0,0,0,0,0
5070,2022-09-07,28,22,113,0,0,1,0,0,0,0,5396.0,5694.0,6175.0,6199.0,5409.0,5217.0,6273.0,6304.0,6613.0,6515.0,9,7,2022,1,0,0,0,0,0,0,0
4711,2022-09-08,26,23,113,0,0,0,1,0,0,0,5070.0,5396.0,5694.0,6175.0,6199.0,5409.0,5217.0,6273.0,6304.0,6613.0,9,8,2022,1,0,0,0,0,0,0,0
4671,2022-09-09,25,22,122,0,0,0,0,1,0,0,4711.0,5070.0,5396.0,5694.0,6175.0,6199.0,5409.0,5217.0,6273.0,6304.0,9,9,2022,1,0,0,0,0,0,0,0
4671,2022-09-10,25,23,113,0,0,0,0,0,1,0,4671.0,4711.0,5070.0,5396.0,5694.0,6175.0,6199.0,5409.0,5217.0,6273.0,9,10,2022,0,1,0,0,0,0,0,0
5136,2022-09-11,26,22,113,0,0,0,0,0,0,1,4671.0,4671.0,4711.0,5070.0,5396.0,5694.0,6175.0,6199.0,5409.0,5217.0,9,11,2022,0,1,0,0,0,0,0,0
5932,2022-09-12,26,23,113,1,0,0,0,0,0,0,5136.0,4671.0,4671.0,4711.0,5070.0,5396.0,5694.0,6175.0,6199.0,5409.0,9,12,2022,0,1,0,0,0,0,0,0
5118,2022-09-13,25,23,119,0,1,0,0,0,0,0,5932.0,5136.0,4671.0,4671.0,4711.0,5070.0,5396.0,5694.0,6175.0,6199.0,9,13,2022,1,0,0,0,0,0,0,0
4728,2022-09-14,24,22,356,0,0,1,0,0,0,0,5118.0,5932.0,5136.0,4671.0,4671.0,4711.0,5070.0,5396.0,5694.0,6175.0,9,14,2022,1,0,0,0,0,0,0,0
3978,2022-09-15,24,23,356,0,0,0,1,0,0,0,4728.0,5118.0,5932.0,5136.0,4671.0,4671.0,4711.0,5070.0,5396.0,5694.0,9,15,2022,1,0,0,0,0,0,0,0
4412,2022-09-16,24,23,176,0,0,0,0,1,0,0,3978.0,4728.0,5118.0,5932.0,5136.0,4671.0,4671.0,4711.0,5070.0,5396.0,9,16,2022,1,0,0,0,0,0,0,0
5473,2022-09-17,25,22,113,0,0,0,0,0,1,0,4412.0,3978.0,4728.0,5118.0,5932.0,5136.0,4671.0,4671.0,4711.0,5070.0,9,17,2022,1,0,0,0,0,0,0,0
5547,2022-09-18,29,22,113,0,0,0,0,0,0,1,5473.0,4412.0,3978.0,4728.0,5118.0,5932.0,5136.0,4671.0,4671.0,4711.0,9,18,2022,1,0,0,0,0,0,0,0
5171,2022-09-19,25,19,113,1,0,0,0,0,0,0,5547.0,5473.0,4412.0,3978.0,4728.0,5118.0,5932.0,5136.0,4671.0,4671.0,9,19,2022,1,0,0,0,0,0,0,0
5011,2022-09-20,23,18,116,0,1,0,0,0,0,0,5171.0,5547.0,5473.0,4412.0,3978.0,4728.0,5118.0,5932.0,5136.0,4671.0,9,20,2022,1,0,0,0,0,0,0,0
5483,2022-09-21,24,18,113,0,0,1,0,0,0,0,5011.0,5171.0,5547.0,5473.0,4412.0,3978.0,4728.0,5118.0,5932.0,5136.0,9,21,2022,1,0,0,0,0,0,0,0
5131,2022-09-22,24,21,113,0,0,0,1,0,0,0,5483.0,5011.0,5171.0,5547.0,5473.0,4412.0,3978.0,4728.0,5118.0,5932.0,9,22,2022,1,0,0,0,0,0,0,0
5002,2022-09-23,23,17,113,0,0,0,0,1,0,0,5131.0,5483.0,5011.0,5171.0,5547.0,5473.0,4412.0,3978.0,4728.0,5118.0,9,23,2022,1,0,0,0,0,0,0,0
5768,2022-09-24,22,17,122,0,0,0,0,0,1,0,5002.0,5131.0,5483.0,5011.0,5171.0,5547.0,5473.0,4412.0,3978.0,4728.0,9,24,2022,1,0,0,0,0,0,0,0
5893,2022-09-25,24,20,116,0,0,0,0,0,0,1,5768.0,5002.0,5131.0,5483.0,5011.0,5171.0,5547.0,5473.0,4412.0,3978.0,9,25,2022,1,0,0,0,0,0,0,0
5368,2022-09-26,23,20,116,1,0,0,0,0,0,0,5893.0,5768.0,5002.0,5131.0,5483.0,5011.0,5171.0,5547.0,5473.0,4412.0,9,26,2022,1,0,0,0,0,0,0,0
5427,2022-09-27,22,20,122,0,1,0,0,0,0,0,5368.0,5893.0,5768.0,5002.0,5131.0,5483.0,5011.0,5171.0,5547.0,5473.0,9,27,2022,1,0,0,0,0,0,0,0
5758,2022-09-28,23,21,116,0,0,1,0,0,0,0,5427.0,5368.0,5893.0,5768.0,5002.0,5131.0,5483.0,5011.0,5171.0,5547.0,9,28,2022,1,0,0,0,0,0,0,0
5050,2022-09-29,25,21,113,0,0,0,1,0,0,0,5758.0,5427.0,5368.0,5893.0,5768.0,5002.0,5131.0,5483.0,5011.0,5171.0,9,29,2022,1,0,0,0,0,0,0,0
4982,2022-09-30,24,22,113,0,0,0,0,1,0,0,5050.0,5758.0,5427.0,5368.0,5893.0,5768.0,5002.0,5131.0,5483.0,5011.0,9,30,2022,1,0,0,0,0,0,0,0
5102,2022-10-01,22,22,299,0,0,0,0,0,1,0,4982.0,5050.0,5758.0,5427.0,5368.0,5893.0,5768.0,5002.0,5131.0,5483.0,10,1,2022,0,0,0,0,1,0,0,0
4890,2022-10-02,24,22,356,0,0,0,0,0,0,1,5102.0,4982.0,5050.0,5758.0,5427.0,5368.0,5893.0,5768.0,5002.0,5131.0,10,2,2022,0,0,0,0,1,0,0,0
5004,2022-10-03,24,16,356,1,0,0,0,0,0,0,4890.0,5102.0,4982.0,5050.0,5758.0,5427.0,5368.0,5893.0,5768.0,5002.0,10,3,2022,0,0,0,0,1,0,0,0
5403,2022-10-04,15,14,122,0,1,0,0,0,0,0,5004.0,4890.0,5102.0,4982.0,5050.0,5758.0,5427.0,5368.0,5893.0,5768.0,10,4,2022,0,0,0,0,1,0,0,0
5226,2022-10-05,17,13,116,0,0,1,0,0,0,0,5403.0,5004.0,4890.0,5102.0,4982.0,5050.0,5758.0,5427.0,5368.0,5893.0,10,5,2022,0,0,0,0,1,0,0,0
5425,2022-10-06,17,13,122,0,0,0,1,0,0,0,5226.0,5403.0,5004.0,4890.0,5102.0,4982.0,5050.0,5758.0,5427.0,5368.0,10,6,2022,0,0,0,0,1,0,0,0
5665,2022-10-07,17,14,113,0,0,0,0,1,0,0,5425.0,5226.0,5403.0,5004.0,4890.0,5102.0,4982.0,5050.0,5758.0,5427.0,10,7,2022,0,0,0,0,1,0,0,0
4161,2022-10-08,20,15,116,0,0,0,0,0,1,0,5665.0,5425.0,5226.0,5403.0,5004.0,4890.0,5102.0,4982.0,5050.0,5758.0,10,8,2022,0,0,0,0,1,0,0,0
4043,2022-10-09,19,13,119,0,0,0,0,0,0,1,4161.0,5665.0,5425.0,5226.0,5403.0,5004.0,4890.0,5102.0,4982.0,5050.0,10,9,2022,0,0,0,0,1,0,0,0
4965,2022-10-10,16,12,119,1,0,0,0,0,0,0,4043.0,4161.0,5665.0,5425.0,5226.0,5403.0,5004.0,4890.0,5102.0,4982.0,10,10,2022,1,0,0,0,0,0,0,0
5510,2022-10-11,19,14,113,0,1,0,0,0,0,0,4965.0,4043.0,4161.0,5665.0,5425.0,5226.0,5403.0,5004.0,4890.0,5102.0,10,11,2022,1,0,0,0,0,0,0,0
5624,2022-10-12,18,13,113,0,0,1,0,0,0,0,5510.0,4965.0,4043.0,4161.0,5665.0,5425.0,5226.0,5403.0,5004.0,4890.0,10,12,2022,1,0,0,0,0,0,0,0
5323,2022-10-13,18,16,113,0,0,0,1,0,0,0,5624.0,5510.0,4965.0,4043.0,4161.0,5665.0,5425.0,5226.0,5403.0,5004.0,10,13,2022,1,0,0,0,0,0,0,0
5010,2022-10-14,20,16,113,0,0,0,0,1,0,0,5323.0,5624.0,5510.0,4965.0,4043.0,4161.0,5665.0,5425.0,5226.0,5403.0,10,14,2022,1,0,0,0,0,0,0,0
5881,2022-10-15,19,16,113,0,0,0,0,0,1,0,5010.0,5323.0,5624.0,5510.0,4965.0,4043.0,4161.0,5665.0,5425.0,5226.0,10,15,2022,1,0,0,0,0,0,0,0
5975,2022-10-16,20,15,299,0,0,0,0,0,0,1,5881.0,5010.0,5323.0,5624.0,5510.0,4965.0,4043.0,4161.0,5665.0,5425.0,10,16,2022,1,0,0,0,0,0,0,0
5489,2022-10-17,17,13,113,1,0,0,0,0,0,0,5975.0,5881.0,5010.0,5323.0,5624.0,5510.0,4965.0,4043.0,4161.0,5665.0,10,17,2022,1,0,0,0,0,0,0,0
5493,2022-10-18,18,11,113,0,1,0,0,0,0,0,5489.0,5975.0,5881.0,5010.0,5323.0,5624.0,5510.0,4965.0,4043.0,4161.0,10,18,2022,1,0,0,0,0,0,0,0
5663,2022-10-19,19,13,113,0,0,1,0,0,0,0,5493.0,5489.0,5975.0,5881.0,5010.0,5323.0,5624.0,5510.0,4965.0,4043.0,10,19,2022,1,0,0,0,0,0,0,0
5386,2022-10-20,18,17,116,0,0,0,1,0,0,0,5663.0,5493.0,5489.0,5975.0,5881.0,5010.0,5323.0,5624.0,5510.0,4965.0,10,20,2022,1,0,0,0,0,0,0,0
5400,2022-10-21,20,18,122,0,0,0,0,1,0,0,5386.0,5663.0,5493.0,5489.0,5975.0,5881.0,5010.0,5323.0,5624.0,5510.0,10,21,2022,1,0,0,0,0,0,0,0
6153,2022-10-22,22,15,122,0,0,0,0,0,1,0,5400.0,5386.0,5663.0,5493.0,5489.0,5975.0,5881.0,5010.0,5323.0,5624.0,10,22,2022,1,0,0,0,0,0,0,0
6376,2022-10-23,18,14,113,0,0,0,0,0,0,1,6153.0,5400.0,5386.0,5663.0,5493.0,5489.0,5975.0,5881.0,5010.0,5323.0,10,23,2022,1,0,0,0,0,0,0,0
5807,2022-10-24,18,15,113,1,0,0,0,0,0,0,6376.0,6153.0,5400.0,5386.0,5663.0,5493.0,5489.0,5975.0,5881.0,5010.0,10,24,2022,1,0,0,0,0,0,0,0
5868,2022-10-25,18,16,122,0,1,0,0,0,0,0,5807.0,6376.0,6153.0,5400.0,5386.0,5663.0,5493.0,5489.0,5975.0,5881.0,10,25,2022,1,0,0,0,0,0,0,0
5828,2022-10-26,18,16,122,0,0,1,0,0,0,0,5868.0,5807.0,6376.0,6153.0,5400.0,5386.0,5663.0,5493.0,5489.0,5975.0,10,26,2022,1,0,0,0,0,0,0,0
5434,2022-10-27,20,14,116,0,0,0,1,0,0,0,5828.0,5868.0,5807.0,6376.0,6153.0,5400.0,5386.0,5663.0,5493.0,5489.0,10,27,2022,1,0,0,0,0,0,0,0
5289,2022-10-28,17,12,122,0,0,0,0,1,0,0,5434.0,5828.0,5868.0,5807.0,6376.0,6153.0,5400.0,5386.0,5663.0,5493.0,10,28,2022,1,0,0,0,0,0,0,0
5812,2022-10-29,17,12,113,0,0,0,0,0,1,0,5289.0,5434.0,5828.0,5868.0,5807.0,6376.0,6153.0,5400.0,5386.0,5663.0,10,29,2022,1,0,0,0,0,0,0,0
5874,2022-10-30,17,13,119,0,0,0,0,0,0,1,5812.0,5289.0,5434.0,5828.0,5868.0,5807.0,6376.0,6153.0,5400.0,5386.0,10,30,2022,1,0,0,0,0,0,0,0
5387,2022-10-31,18,14,116,1,0,0,0,0,0,0,5874.0,5812.0,5289.0,5434.0,5828.0,5868.0,5807.0,6376.0,6153.0,5400.0,10,31,2022,1,0,0,0,0,0,0,0
5294,2022-11-01,18,13,113,0,1,0,0,0,0,0,5387.0,5874.0,5812.0,5289.0,5434.0,5828.0,5868.0,5807.0,6376.0,6153.0,11,1,2022,1,0,0,0,0,0,0,0
5430,2022-11-02,16,12,119,0,0,1,0,0,0,0,5294.0,5387.0,5874.0,5812.0,5289.0,5434.0,5828.0,5868.0,5807.0,6376.0,11,2,2022,1,0,0,0,0,0,0,0
3992,2022-11-03,15,9,119,0,0,0,1,0,0,0,5430.0,5294.0,5387.0,5874.0,5812.0,5289.0,5434.0,5828.0,5868.0,5807.0,11,3,2022,1,0,0,0,0,0,0,0
4540,2022-11-04,14,9,113,0,0,0,0,1,0,0,3992.0,5430.0,5294.0,5387.0,5874.0,5812.0,5289.0,5434.0,5828.0,5868.0,11,4,2022,1,0,0,0,0,0,0,0
3550,2022-11-05,15,10,113,0,0,0,0,0,1,0,4540.0,3992.0,5430.0,5294.0,5387.0,5874.0,5812.0,5289.0,5434.0,5828.0,11,5,2022,1,0,0,0,0,0,0,0
3465,2022-11-06,17,14,116,0,0,0,0,0,0,1,3550.0,4540.0,3992.0,5430.0,5294.0,5387.0,5874.0,5812.0,5289.0,5434.0,11,6,2022,1,0,0,0,0,0,0,0
3380,2022-11-07,18,14,116,1,0,0,0,0,0,0,3465.0,3550.0,4540.0,3992.0,5430.0,5294.0,5387.0,5874.0,5812.0,5289.0,11,7,2022,1,0,0,0,0,0,0,0
3301,2022-11-08,17,12,116,0,1,0,0,0,0,0,3380.0,3465.0,3550.0,4540.0,3992.0,5430.0,5294.0,5387.0,5874.0,5812.0,11,8,2022,1,0,0,0,0,0,0,0
2904,2022-11-09,17,16,119,0,0,1,0,0,0,0,3301.0,3380.0,3465.0,3550.0,4540.0,3992.0,5430.0,5294.0,5387.0,5874.0,11,9,2022,1,0,0,0,0,0,0,0
2624,2022-11-10,17,16,122,0,0,0,1,0,0,0,2904.0,3301.0,3380.0,3465.0,3550.0,4540.0,3992.0,5430.0,5294.0,5387.0,11,10,2022,1,0,0,0,0,0,0,0
3100,2022-11-11,17,16,176,0,0,0,0,1,0,0,2624.0,2904.0,3301.0,3380.0,3465.0,3550.0,4540.0,3992.0,5430.0,5294.0,11,11,2022,1,0,0,0,0,0,0,0
3144,2022-11-12,18,10,299,0,0,0,0,0,1,0,3100.0,2624.0,2904.0,3301.0,3380.0,3465.0,3550.0,4540.0,3992.0,5430.0,11,12,2022,1,0,0,0,0,0,0,0
3670,2022-11-13,12,8,116,0,0,0,0,0,0,1,3144.0,3100.0,2624.0,2904.0,3301.0,3380.0,3465.0,3550.0,4540.0,3992.0,11,13,2022,1,0,0,0,0,0,0,0
3471,2022-11-14,12,7,122,1,0,0,0,0,0,0,3670.0,3144.0,3100.0,2624.0,2904.0,3301.0,3380.0,3465.0,3550.0,4540.0,11,14,2022,1,0,0,0,0,0,0,0
3841,2022-11-15,17,10,116,0,1,0,0,0,0,0,3471.0,3670.0,3144.0,3100.0,2624.0,2904.0,3301.0,3380.0,3465.0,3550.0,11,15,2022,1,0,0,0,0,0,0,0
4166,2022-11-16,15,9,122,0,0,1,0,0,0,0,3841.0,3471.0,3670.0,3144.0,3100.0,2624.0,2904.0,3301.0,3380.0,3465.0,11,16,2022,1,0,0,0,0,0,0,0
4052,2022-11-17,18,15,113,0,0,0,1,0,0,0,4166.0,3841.0,3471.0,3670.0,3144.0,3100.0,2624.0,2904.0,3301.0,3380.0,11,17,2022,1,0,0,0,0,0,0,0
4214,2022-11-18,17,13,116,0,0,0,0,1,0,0,4052.0,4166.0,3841.0,3471.0,3670.0,3144.0,3100.0,2624.0,2904.0,3301.0,11,18,2022,1,0,0,0,0,0,0,0
4650,2022-11-19,15,14,305,0,0,0,0,0,1,0,4214.0,4052.0,4166.0,3841.0,3471.0,3670.0,3144.0,3100.0,2624.0,2904.0,11,19,2022,1,0,0,0,0,0,0,0
4727,2022-11-20,16,13,176,0,0,0,0,0,0,1,4650.0,4214.0,4052.0,4166.0,3841.0,3471.0,3670.0,3144.0,3100.0,2624.0,11,20,2022,1,0,0,0,0,0,0,0
4400,2022-11-21,16,13,176,1,0,0,0,0,0,0,4727.0,4650.0,4214.0,4052.0,4166.0,3841.0,3471.0,3670.0,3144.0,3100.0,11,21,2022,1,0,0,0,0,0,0,0
4089,2022-11-22,13,10,356,0,1,0,0,0,0,0,4400.0,4727.0,4650.0,4214.0,4052.0,4166.0,3841.0,3471.0,3670.0,3144.0,11,22,2022,1,0,0,0,0,0,0,0
4389,2022-11-23,13,9,122,0,0,1,0,0,0,0,4089.0,4400.0,4727.0,4650.0,4214.0,4052.0,4166.0,3841.0,3471.0,3670.0,11,23,2022,1,0,0,0,0,0,0,0
3932,2022-11-24,16,13,122,0,0,0,1,0,0,0,4389.0,4089.0,4400.0,4727.0,4650.0,4214.0,4052.0,4166.0,3841.0,3471.0,11,24,2022,1,0,0,0,0,0,0,0
4174,2022-11-25,16,13,122,0,0,0,0,1,0,0,3932.0,4389.0,4089.0,4400.0,4727.0,4650.0,4214.0,4052.0,4166.0,3841.0,11,25,2022,1,0,0,0,0,0,0,0
4285,2022-11-26,13,10,116,0,0,0,0,0,1,0,4174.0,3932.0,4389.0,4089.0,4400.0,4727.0,4650.0,4214.0,4052.0,4166.0,11,26,2022,1,0,0,0,0,0,0,0
4252,2022-11-27,16,11,176,0,0,0,0,0,0,1,4285.0,4174.0,3932.0,4389.0,4089.0,4400.0,4727.0,4650.0,4214.0,4052.0,11,27,2022,1,0,0,0,0,0,0,0
4031,2022-11-28,16,10,299,1,0,0,0,0,0,0,4252.0,4285.0,4174.0,3932.0,4389.0,4089.0,4400.0,4727.0,4650.0,4214.0,11,28,2022,1,0,0,0,0,0,0,0
3921,2022-11-29,11,1,119,0,1,0,0,0,0,0,4031.0,4252.0,4285.0,4174.0,3932.0,4389.0,4089.0,4400.0,4727.0,4650.0,11,29,2022,1,0,0,0,0,0,0,0
3570,2022-11-30,1,-2,122,0,0,1,0,0,0,0,3921.0,4031.0,4252.0,4285.0,4174.0,3932.0,4389.0,4089.0,4400.0,4727.0,11,30,2022,1,0,0,0,0,0,0,0
3418,2022-12-01,3,-1,122,0,0,0,1,0,0,0,3570.0,3921.0,4031.0,4252.0,4285.0,4174.0,3932.0,4389.0,4089.0,4400.0,12,1,2022,1,0,0,0,0,0,0,0
3786,2022-12-02,7,0,122,0,0,0,0,1,0,0,3418.0,3570.0,3921.0,4031.0,4252.0,4285.0,4174.0,3932.0,4389.0,4089.0,12,2,2022,1,0,0,0,0,0,0,0
4150,2022-12-03,7,4,122,0,0,0,0,0,1,0,3786.0,3418.0,3570.0,3921.0,4031.0,4252.0,4285.0,4174.0,3932.0,4389.0,12,3,2022,1,0,0,0,0,0,0,0
4037,2022-12-04,5,2,122,0,0,0,0,0,0,1,4150.0,3786.0,3418.0,3570.0,3921.0,4031.0,4252.0,4285.0,4174.0,3932.0,12,4,2022,1,0,0,0,0,0,0,0
4040,2022-12-05,6,2,116,1,0,0,0,0,0,0,4037.0,4150.0,3786.0,3418.0,3570.0,3921.0,4031.0,4252.0,4285.0,4174.0,12,5,2022,1,0,0,0,0,0,0,0
4547,2022-12-06,8,3,122,0,1,0,0,0,0,0,4040.0,4037.0,4150.0,3786.0,3418.0,3570.0,3921.0,4031.0,4252.0,4285.0,12,6,2022,1,0,0,0,0,0,0,0
4194,2022-12-07,9,4,122,0,0,1,0,0,0,0,4547.0,4040.0,4037.0,4150.0,3786.0,3418.0,3570.0,3921.0,4031.0,4252.0,12,7,2022,1,0,0,0,0,0,0,0
3824,2022-12-08,11,7,122,0,0,0,1,0,0,0,4194.0,4547.0,4040.0,4037.0,4150.0,3786.0,3418.0,3570.0,3921.0,4031.0,12,8,2022,1,0,0,0,0,0,0,0
4019,2022-12-09,10,7,113,0,0,0,0,1,0,0,3824.0,4194.0,4547.0,4040.0,4037.0,4150.0,3786.0,3418.0,3570.0,3921.0,12,9,2022,1,0,0,0,0,0,0,0
4278,2022-12-10,9,3,176,0,0,0,0,0,1,0,4019.0,3824.0,4194.0,4547.0,4040.0,4037.0,4150.0,3786.0,3418.0,3570.0,12,10,2022,1,0,0,0,0,0,0,0
4185,2022-12-11,6,3,116,0,0,0,0,0,0,1,4278.0,4019.0,3824.0,4194.0,4547.0,4040.0,4037.0,4150.0,3786.0,3418.0,12,11,2022,1,0,0,0,0,0,0,0
4633,2022-12-12,8,3,119,1,0,0,0,0,0,0,4185.0,4278.0,4019.0,3824.0,4194.0,4547.0,4040.0,4037.0,4150.0,3786.0,12,12,2022,1,0,0,0,0,0,0,0
4841,2022-12-13,5,-1,116,0,1,0,0,0,0,0,4633.0,4185.0,4278.0,4019.0,3824.0,4194.0,4547.0,4040.0,4037.0,4150.0,12,13,2022,1,0,0,0,0,0,0,0
5288,2022-12-14,4,-1,113,0,0,1,0,0,0,0,4841.0,4633.0,4185.0,4278.0,4019.0,3824.0,4194.0,4547.0,4040.0,4037.0,12,14,2022,1,0,0,0,0,0,0,0
4149,2022-12-15,7,0,113,0,0,0,1,0,0,0,5288.0,4841.0,4633.0,4185.0,4278.0,4019.0,3824.0,4194.0,4547.0,4040.0,12,15,2022,1,0,0,0,0,0,0,0
3854,2022-12-16,2,-1,116,0,0,0,0,1,0,0,4149.0,5288.0,4841.0,4633.0,4185.0,4278.0,4019.0,3824.0,4194.0,4547.0,12,16,2022,1,0,0,0,0,0,0,0
3231,2022-12-17,-1,-4,113,0,0,0,0,0,1,0,3854.0,4149.0,5288.0,4841.0,4633.0,4185.0,4278.0,4019.0,3824.0,4194.0,12,17,2022,1,0,0,0,0,0,0,0
3395,2022-12-18,4,-4,113,0,0,0,0,0,0,1,3231.0,3854.0,4149.0,5288.0,4841.0,4633.0,4185.0,4278.0,4019.0,3824.0,12,18,2022,1,0,0,0,0,0,0,0
3578,2022-12-19,6,1,113,1,0,0,0,0,0,0,3395.0,3231.0,3854.0,4149.0,5288.0,4841.0,4633.0,4185.0,4278.0,4019.0,12,19,2022,1,0,0,0,0,0,0,0
3575,2022-12-20,8,6,122,0,1,0,0,0,0,0,3578.0,3395.0,3231.0,3854.0,4149.0,5288.0,4841.0,4633.0,4185.0,4278.0,12,20,2022,1,0,0,0,0,0,0,0
3459,2022-12-21,5,1,122,0,0,1,0,0,0,0,3575.0,3578.0,3395.0,3231.0,3854.0,4149.0,5288.0,4841.0,4633.0,4185.0,12,21,2022,1,0,0,0,0,0,0,0
2905,2022-12-22,1,-3,311,0,0,0,1,0,0,0,3459.0,3575.0,3578.0,3395.0,3231.0,3854.0,4149.0,5288.0,4841.0,4633.0,12,22,2022,1,0,0,0,0,0,0,0
2703,2022-12-23,1,-3,113,0,0,0,0,1,0,0,2905.0,3459.0,3575.0,3578.0,3395.0,3231.0,3854.0,4149.0,5288.0,4841.0,12,23,2022,1,0,0,0,0,0,0,0
2623,2022-12-24,4,-1,113,0,0,0,0,0,1,0,2703.0,2905.0,3459.0,3575.0,3578.0,3395.0,3231.0,3854.0,4149.0,5288.0,12,24,2022,1,0,0,0,0,0,0,0
2672,2022-12-25,4,-1,122,0,0,0,0,0,0,1,2623.0,2703.0,2905.0,3459.0,3575.0,3578.0,3395.0,3231.0,3854.0,4149.0,12,25,2022,1,0,0,0,0,0,0,0
3026,2022-12-26,6,1,116,1,0,0,0,0,0,0,2672.0,2623.0,2703.0,2905.0,3459.0,3575.0,3578.0,3395.0,3231.0,3854.0,12,26,2022,1,0,0,0,0,0,0,0
3130,2022-12-27,4,0,122,0,1,0,0,0,0,0,3026.0,2672.0,2623.0,2703.0,2905.0,3459.0,3575.0,3578.0,3395.0,3231.0,12,27,2022,1,0,0,0,0,0,0,0
